testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	testuingurua
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Guizonac, burnizcoac ezpacerate, emacumeac, erruquiric bádezute, beguirezazue nola dagoan zeuec irabazteagatic, infernutic ateratzeagatic, cerura eramateagatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Cer diardu bada zure amodioac? Cer esaten diozu? Aoaz isillic dago, baña biotzez, ta bien arteco hizcunderen batean, onela hitzeguin ceguiquion.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Guizonac, burnizcoac ezpacerate, emacumeac, erruquiric bádezute, beguirezazue nola dagoan zeuec irabazteagatic, infernutic ateratzeagatic, cerura eramateagatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#11	Cer negarrac beraz eguingo cituen amaric onenac, semeric onena cecusala, ez sendó, ta osasunaz, bai gurutzean josiric, etenic, illic bere etsaien escuaz? Raquelec ez consueloric naizeuan, ez consolagarriric, icusi cituenean epaquiric araco Martyreen lenengo lorachoac, amalau milla aurcho, Herodesec illerazo cituenac,
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Baña cer diot? Santu ascoc diotenez, ceiñ ere dan pisca gozagarri hori, ucatu citzacan Virgiñari.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Adi daguigun, cer eranzuten digon:
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Non dabiltza bada, edo non ondatu dira? nola eztaude Virgiñarequin gurutzearen ondoan? eta besteac lagun eguingo ezpacigoen ere, cergatic eguin bear eztigoe bere escuelarrac, beretzat beregandu cituan amabi anay santuac? Non dabiltza? non ibillico dira? batac saldu, ta besteac ucatu deu, ta gañeracoac joan zaizca igues, utzitzen deueela bacarric bere etsaien artean.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Baña oraingo Christoren escuelarrac, aiñ sendo dirala fedean, ain ceruco indarrez, suz, arguiz beteac daudela, onelaco anayac utseguitea, escuelara bague, echean, jolasean, jocoan, lotan, eizean ibiltea, hori bai, lizatequeala gauza itsusi, ta damugarri.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Cer digot, damuric ta erruquiric ezteueenac? asco ta asco dira emen ajola ta ardura bagueac, Virgiña ala icusiaz, barrez, ta atseguiñez, ta pozic daudenac.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Quendu cigon bicia Joab capitanac modu gaistoz Abner ceritzan bati: ta ara non bereala Israel gucian eleac ta beleac banatu ciran.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eta cer eguin ceuan, guezur artatic bere burua ondo ateratzeagatic? Bein danic bein aguindu ceuan, mundu guciac urratu ceguiela soñecoa, ceña oi zan orduan damuric aundienaren señalea, janci citezela cilicioz, eta ceguitela negar Abnerren honretan,
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eta oen gucien ondoren cer icusi ta suertatu zan? Escritura santeac digona.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Bada, ene christauac, cer juicio zuezaz eguin aldaguiquet adiuntza onetan? Icusten dezue, Virgiña doloreen gueieguiaz ozta bici dala, cerren bere seme bacarrari bicia quendu dioen.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Eta cer da au, ezpada adierazotzea, atseguiñ dezuela Christo gure Jauna illic icustea: badiozue, ondo dagocala, il dedilla, naibadeu, ala nai dezuela, ta naiz eztanda daguiela, baita il ere dedilla dolorez, ta miñez Virgiña guciz santea.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Cergatic? cergatic eztan bere biotza dolorez urratzen, ta bere bularra golpez zatitzen deuanic: cergatic eztan negar eguiten deuanic Christo illic, ta Virgiña dolorez icusiaren damuz, ta urriquemenduz.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Bada, ene christauac, cer juicio zuezaz eguin aldaguiquet adiuntza onetan? Icusten dezue, Virgiña doloreen gueieguiaz ozta bici dala, cerren bere seme bacarrari bicia quendu dioen.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Eta cer da au, ezpada adierazotzea, atseguiñ dezuela Christo gure Jauna illic icustea: badiozue, ondo dagocala, il dedilla, naibadeu, ala nai dezuela, ta naiz eztanda daguiela, baita il ere dedilla dolorez, ta miñez Virgiña guciz santea.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Cergatic? cergatic eztan bere biotza dolorez urratzen, ta bere bularra golpez zatitzen deuanic: cergatic eztan negar eguiten deuanic Christo illic, ta Virgiña dolorez icusiaren damuz, ta urriquemenduz.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Arestian enzun dezue, orretaraco cer eguin beardezuten; autsi biotzac dolorez, bularrac golpez, beguiac negarrez,
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Orrequin emendic aurrera ezta joango gueure contura Christoren eriotzea, ta Virgiñaren doloreac: eztá len bezalaco otsic gueure contra banatuco ez ceruan ta ez lurrean.
cer	zer	zer	https://monumenta.wikibase.cloud/wiki/Lexeme:L83851	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
datzan	data	datzan	https://monumenta.wikibase.cloud/wiki/Lexeme:L16083	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#2	Chori-buru, puztua, Ero, garbi, buztan, latz, Nondic, hiri, ciquiñ, orrí, Becaitz, aldia, eldu, zac? Eztec, berdiñ, iguerrico, Hitz, oy-etan, cer, datzan.
euscaldunai	euskaldun	euskaldunai	https://monumenta.wikibase.cloud/wiki/Lexeme:L25680	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#4	Euscaldunai osasuna.
osasuna	osasun	osasuna	https://monumenta.wikibase.cloud/wiki/Lexeme:L62442	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#4	Euscaldunai osasuna.
uste	uste	uste	https://monumenta.wikibase.cloud/wiki/Lexeme:L80094	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
uste	uste	uste	https://monumenta.wikibase.cloud/wiki/Lexeme:L80094	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Orain bada oec cecusala beregan Virgiñac, ta zor ciozcala bere semeari, ez besteri, nola uste dezue amatuco ceuala, nola naico cigola, ta cein izango ceuala biotzeco maite? Ezta au lurrean vici gueran artean, jaquin aldaguiquegun gauza, eta eztaquit, aingueruac ere jaquingo al deuen ceruan.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Itsuen guisá joezác emén, joezác or, beré ústez ceátzen, zatitzen, banátzen deu gure hizcuntza edér, gurí, gozoá.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Itsuen guisá joezác emén, joezác or, beré ústez ceátzen, zatitzen, banátzen deu gure hizcuntza edér, gurí, gozoá.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Ezperen non cerate esquer gaistoco izarrac? Oi eta atera albaneguiz beren lecutic, Señora oni beardanezco coroe bat eguiteco! Non cera, Cinthia, illargui aldagarria? Oi eta albanegui oñazpicotzat ezarri aren oñazpietan! Non ote zabiltza oraingoan bederic ezaguera bagueco eguzqui itsua? Oi eta zeure argui-errañuetatic epaqui albaneguio gueure Ama mindun oni manturic ederrena! Orrela egon bear deu Virginaric gozoena, miñez, damuz, ezpataz ene biotza josiric?
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	, ta cergatic ezcutatu cigon icen eder au? Eranzuten deu Delvioc,
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	esan nai deu
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	), zeure aren anima batetic bestera igaroco deu ezpatac.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	, nola herituco deu semearena? Cergatic bien animac aiñ daude elcargana, aiñ estu loturic, ta charidadeaz aiñ daude bat eguinic, non ecin semearen anima uqui daguiquean ezpatac, amarena uquitu (ucutu) bague,
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	, esaten deu Jeremiasec, ezta consola daguiqueanic Virgiña, ez eta bere maite gucien artean.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Ezperen Aita Eternoa, arren zeuc ere consolatzen eztezu zeure alaba maitea! ez, ez; berariaz laja deu eroria, ta egun gucian damuz ta miñez azpiratua,
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Edolaric consolatuco al deu bere seme alboan deuanac: ez eta hori ere, aurqui esango dedan bezala.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Baña hizcho batbaicican, ez? Ez nai deu, ta ez escatzen digo gueiago,
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Baña hizcho batbaicican, ez? Ez nai deu, ta ez escatzen digo gueiago,
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	alaco amodioz, alaco humildadez escatzeac mereci ote deu tratamentu gogor hori?
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Norc nizaz contu iduquico deu? esan cion Virgiñac; eta eranzun cion semeac,
deu	dea	deu	https://monumenta.wikibase.cloud/wiki/Lexeme:L16096	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Cein dira guichi Virgiñaren doloreaz contu eguiten deueenac? Cein guichi doloreen amagana beren jaierá deueenac? Cein guichi, hura triste icusi ta tristatzen, hura damuturic icusi ta damutzen diranac? Norc nizaz contu eguingo deu, cigon Virgiñac? ausaz eguiten deue araco aec, ta aec, urte guztian beren gustuai darraiztenac, beren jostaetac aoan, gogoan, biotzean darabiltzatenac, ta urtean beiñ, ta hori ere ozta ozta, ostiral santuz edo, Virgiñaren doloreaz oroitzen diranac? Araco, onelaco egunetan ere, Eleizara datoztenac, ez Virgiñari lagun eguitera, ez aren miñac gozatzera, ez negarrez egotera, bai pecatu berriac eguitera, bai Virgiñari bere doloreac aunditzera, bai ezpata hura bere biotzean barrunago sartzera beren gogoeta itsusi loiaquin, beren queñu, siñu, beguiratze lotsabagueaquin, beren hizqueta lizun liquitsaquin? Cein dira oec, ta aec? Eztaquit nic: eztaquiola nai Jaincoari Eleiz onetan alacoric izatea.
